"guid","LS_0","LS_1","LS_2","DS_0","DS_1","DS_2","DS_3","haz_expose"
"3fbf48eb-ff38-462a-9fa8-18fbf1312501","0.9216616943","0.0029286576","4.2416e-06","0.0783383057","0.9187330367","0.0029244160","0.0000042416","yes"
"4665bec2-3f61-44e5-9390-5b4f3e7f885a","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"10c7aea1-7110-47c0-bb1f-994703bafd1a","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"ea282237-e042-4029-9b9a-5cfa49accd42","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"00b327b1-d15c-4bc4-a82d-bf3dd35dfc33","0.7389519645","0.0001992689","7.48e-08","0.2610480355","0.7387526956","0.0001991941","7.48E-8","yes"
"7114f04e-d21d-4f25-8f11-c407ab94bad9","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"7f7f8a55-eb07-46b3-b260-d3cbb34ac6cf","0.9056036123","0.0029768463","3.3583e-06","0.0943963877","0.9026267660","0.0029734880","0.0000033583","yes"
"2c10b250-0727-49f3-b1f7-2de68beef91d","0.3474706928","0.0001214028","1.431e-06","0.6525293072","0.3473492900","0.0001199718","0.000001431","yes"
"98bc2f59-caac-4819-aa37-515503680877","0.9274349784","0.0059863009","9.2976e-06","0.0725650216","0.9214486775","0.0059770033","0.0000092976","yes"
"454b5db0-c1c5-4562-b79f-27c6ee8b3202","0.9234848375","0.0052317531","7.6384e-06","0.0765151625","0.9182530844","0.0052241147","0.0000076384","yes"
"49342c23-0be5-4029-9f06-6e990658f6e9","0.674716508","0.0018108377","8.1743e-05","0.325283492","0.6729056703","0.0017290947","0.000081743","yes"
"ccc28976-7cbf-4c68-bcca-3ca7a5028a96","0.9234848375","0.0052317531","7.6384e-06","0.0765151625","0.9182530844","0.0052241147","0.0000076384","yes"
"33e5fc23-07cd-4346-979e-e4a4962ee611","0.9262443491","0.0057793416","8.833e-06","0.0737556509","0.9204650075","0.0057705086","0.000008833","yes"
"80d15c73-8ea3-45a0-b669-c875e93ce026","0.9011092756","0.0027371724","2.9738e-06","0.0988907244","0.8983721032","0.0027341986","0.0000029738","yes"
"f912c2b1-860d-4fd3-9112-6b7398fc3211","0.9242613535","0.0054710142","8.1555e-06","0.0757386465","0.9187903393","0.0054628587","0.0000081555","yes"
"2a1b7d11-eb49-43ae-9583-5dea7d7349c6","0.9072659671","0.0032778712","3.8666e-06","0.0927340329","0.9039880959","0.0032740046","0.0000038666","yes"
"ed400494-5ce6-45d3-bddf-327fb75cce6c","0.0932967332","1.08258e-05","6.32e-08","0.9067032668","0.0932859074","0.0000107626","6.32E-8","yes"
"3ff8d13b-286d-4e71-9f92-2c5f1a0906ad","0.03265515","2.0989e-06","7.6e-09","0.96734485","0.0326530511","0.0000020913","7.6E-9","yes"
"b8168b87-bc87-4639-9dfb-9ae9722df65c","0.0","0.0","0.0","1.0","0.0","0.0","0.0","no"
"ba1402c1-13af-4e48-8784-43e2b42332ae","0.9250757787","0.0056265752","8.496e-06","0.0749242213","0.9194492035","0.0056180792","0.000008496","yes"
"0722a1c4-6d89-437c-adde-69f36fe701e0","0.7357422742","0.004279079","6.59572e-05","0.2642577258","0.7314631952","0.0042131218","0.0000659572","yes"
"b3aca286-4ba3-4d56-974b-4fc6a834e081","0.7357422742","0.004279079","6.59572e-05","0.2642577258","0.7314631952","0.0042131218","0.0000659572","yes"
"8bc61b2f-52a5-4c13-a82f-e9326f745dd7","0.7357422742","0.004279079","6.59572e-05","0.2642577258","0.7314631952","0.0042131218","0.0000659572","yes"
"0734dbed-735a-4320-b7d0-6f3edb749f2f","0.8789632759","0.0016730394","1.4546e-06","0.1210367241","0.8772902365","0.0016715848","0.0000014546","yes"
"d97ffd5a-58a7-4c8f-9a02-ac5c11154f45","0.8789632759","0.0016730394","1.4546e-06","0.1210367241","0.8772902365","0.0016715848","0.0000014546","yes"
"3d751a9b-e687-44fc-8c46-bba28a9a817a","0.6210439511","0.0006606812","1.27631e-05","0.3789560489","0.6203832699","0.0006479181","0.0000127631","yes"
"ade4ddac-5732-4c4b-96da-f1df38bf1043","0.0472783201","1.681e-06","1.9e-09","0.9527216799","0.0472766391","0.0000016791","1.9E-9","yes"
"85687bee-e8a4-4f6e-99ea-6194ebe4fce4","0.8789632759","0.0016730394","1.4546e-06","0.1210367241","0.8772902365","0.0016715848","0.0000014546","yes"
"554a092e-6ce3-4cf6-815e-c418c11d5b56","0.6222711922","0.0006661357","1.28994e-05","0.3777288078","0.6216050565","0.0006532363","0.0000128994","yes"
"089e437e-960d-4e9a-ab29-06abad160c14","0.8642817026","0.0009847905","8.309e-07","0.1357182974","0.8632969121","0.0009839596","8.309E-7","yes"
"f95e0aac-52aa-48b7-8807-8c103f50759d","0.5811728824","0.0005168116","9.2936e-06","0.4188271176","0.5806560708","0.0005075180","0.0000092936","yes"
"054c10d8-179c-41ec-90e2-d89b26cbb5f8","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"a32060cb-259c-499e-b94c-c8066854df98","0.4112529323","0.0003835084","1.25259e-05","0.5887470677","0.4108694239","0.0003709825","0.0000125259","yes"
"8efe7060-d23e-4af0-8a58-5d84efc0d716","0.8419422206","0.0009251278","6.164e-07","0.1580577794","0.8410170928","0.0009245114","6.164E-7","yes"
"7068163e-cb5b-4c55-9f0c-40d5f5ab84f4","0.8419422206","0.0009251278","6.164e-07","0.1580577794","0.8410170928","0.0009245114","6.164E-7","yes"
"6be55f60-cd15-4858-bb1a-53d53684c746","0.1557893398","2.80006e-05","2.156e-07","0.8442106602","0.1557613392","0.0000277850","2.156E-7","yes"
"7fae59c5-c1ba-4469-8285-261156afdb4f","0.6664747035","0.0001238922","3.75e-08","0.3335252965","0.6663508113","0.0001238547","3.75E-8","yes"
"13729f97-c34f-4626-a1c5-4687308d35e1","0.1125107407","5.1553e-06","3.923e-07","0.8874892593","0.1125055854","0.0000047630","3.923E-7","yes"
"d98fcfa5-7663-44c1-ae95-087a69fad21c","0.0187657179","2.1475e-06","2.41e-08","0.9812342821","0.0187635704","0.0000021234","2.41E-8","yes"
"b201846d-57e9-42ba-8fd4-c3447d732384","0.0040871445","4.58e-08","0.0","0.9959128555","0.0040870987","4.58E-8","0.0","yes"
"45c90ed0-75e6-4b11-85db-703a9406361a","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"5e6d79dd-6cc9-4573-beed-aa08ce36f18d","0.0073013451","1.225e-07","7.1e-09","0.9926986549","0.0073012226","1.154E-7","7.1E-9","yes"
"8efe7400-11de-4889-8966-b79adbb2c2c7","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"b367cefb-1ebc-4ee0-8657-cf3cc18d305c","0.0107189968","4.7538e-06","9.2e-09","0.9892810032","0.0107142430","0.0000047446","9.2E-9","yes"
"930c49a2-f573-4cf4-aa20-fc70910fce0b","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"a233910b-3e3d-4691-ad43-3972abe7c48c","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"d77cebe0-9af9-4ef9-b3bd-0b767e2f73b6","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"ef581011-7a44-41a6-9132-787c5a09faf9","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"f7d5064d-8ce8-4e24-a3a4-6e557fe9b2a6","0.0","0.0","0.0","1.0","0.0","0.0","0.0","no"
"b41173e2-da59-4df0-a62d-e982488328c8","0.0","0.0","0.0","1.0","0.0","0.0","0.0","no"
"64a981ef-3930-49b5-82ad-c30574f0dcc0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","no"
"6b83cb19-483f-482b-af66-c712e2e3d965","0.1650540355","0.0001705289","3.081e-07","0.8349459645","0.1648835066","0.0001702208","3.081E-7","yes"
"5ad66e24-cb92-4d53-bed2-e18c97edaedc","0.8693962371","0.0010089991","8.553e-07","0.1306037629","0.8683872380","0.0010081438","8.553E-7","yes"
"4612ae9f-67ea-4615-a969-4051aec8f0e5","0.8693962371","0.0010089991","8.553e-07","0.1306037629","0.8683872380","0.0010081438","8.553E-7","yes"
"a8600291-9b6f-407c-a0bc-a8fb58b83299","0.0","0.0","0.0","1.0","0.0","0.0","0.0","partial"
"1d559f95-3e9c-474b-aed5-c52a39283eaa","0.9262443491","0.0057793416","8.833e-06","0.0737556509","0.9204650075","0.0057705086","0.000008833","yes"
"6281719e-b104-487f-872a-0c2d529248a4","0.950841939","0.0079204584","1.917e-05","0.049158061","0.9429214806","0.0079012884","0.00001917","yes"
"8feddab3-d398-47dc-9f28-db409712f070","0.8789632759","0.0016730394","1.4546e-06","0.1210367241","0.8772902365","0.0016715848","0.0000014546","yes"
"f40558c4-eb44-469d-87c9-4e466c8bd82c","0.9641043529","0.3708365259","0.1544383589","0.0358956471","0.5932678270","0.2163981670","0.1544383589","yes"
"3cb77e64-fe97-4ad9-998c-4f5a8f954bfb","0.0675459412","0.0005541128","2.08587e-05","0.9324540588","0.0669918284","0.0005332541","0.0000208587","yes"
"5915d44d-44b6-4951-a602-8e9d33236aad","0.5276405772","0.0083201809","0.0006814038","0.4723594228","0.5193203963","0.0076387771","0.0006814038","yes"
"d941b38c-f1e7-42e9-81dc-d2a134d02612","0.9871400703","0.2953639281","0.0535155224","0.0128599297","0.6917761422","0.2418484057","0.0535155224","yes"
"301e40cd-6ba2-4228-bcd6-32a1378c9b15","0.8845587844","0.1196850189","0.0263709429","0.1154412156","0.7648737655","0.0933140760","0.0263709429","yes"
"37435d6e-29c2-4866-8315-afa3ad328993","0.0165176209","0.0001016325","2.3e-06","0.9834823791","0.0164159884","0.0000993325","0.0000023","yes"
"de1581c2-a70a-4ea2-a153-fa61666d03fe","0.2998494219","0.0002233555","6.405e-06","0.7001505781","0.2996260664","0.0002169505","0.000006405","yes"
"e73fc66b-4143-4375-a9bc-95249d996713","0.2998494219","0.0002233555","6.405e-06","0.7001505781","0.2996260664","0.0002169505","0.000006405","yes"
"4993a7e1-871a-438b-8f9a-6ee17c212b3a","0.2106423406","0.0001138169","2.8373e-06","0.7893576594","0.2105285237","0.0001109796","0.0000028373","yes"
"026f6d6b-e6d6-4c24-a03c-9fd606651d5c","0.0680263482","0.0003927205","6.5465e-06","0.9319736518","0.0676336277","0.0003861740","0.0000065465","yes"
"804814b0-e581-4f39-9744-61636339b023","0.3121729219","5.30337e-05","1.905e-07","0.6878270781","0.3121198882","0.0000528432","1.905E-7","yes"
"ee619d26-7038-4a86-82cf-981b23c2974a","0.08110167","0.0004765551","8.3679e-06","0.91889833","0.0806251149","0.0004681872","0.0000083679","yes"
"25f7ea93-c98a-4346-a4ba-0ba8331493b9","0.08110167","0.0004765551","8.3679e-06","0.91889833","0.0806251149","0.0004681872","0.0000083679","yes"
"8663da0b-6098-40a3-821f-7b4797688c53","0.08110167","0.0004765551","8.3679e-06","0.91889833","0.0806251149","0.0004681872","0.0000083679","yes"
"73f09fcd-b4e5-4ebf-ad55-22ed20ec76ef","0.0035320667","1.08224e-05","1.367e-07","0.9964679333","0.0035212443","0.0000106857","1.367E-7","yes"
"aa39db27-6a80-4c3a-ab04-fbd820a1866c","0.0755960967","0.0005518672","2.4012e-06","0.9244039033","0.0750442295","0.0005494660","0.0000024012","yes"
"5d609321-40fc-41ec-b6e1-591052c19874","0.0555470403","0.000318321","5.0261e-06","0.9444529597","0.0552287193","0.0003132949","0.0000050261","yes"
"65f8ebb0-98a6-446d-a68e-7d11307f1808","0.2436459483","3.22681e-05","9.78e-08","0.7563540517","0.2436136802","0.0000321703","9.78E-8","yes"
"fcd031e7-926c-40d0-be93-19c491b48e18","0.9782528936","0.2742003615","0.0270663006","0.0217471064","0.7040525321","0.2471340609","0.0270663006","yes"
"ca6d03d2-820d-42e9-b247-fa173ab9891c","0.9855364008","0.2611946952","0.0440082728","0.0144635992","0.7243417056","0.2171864224","0.0440082728","yes"
"747e73e1-8f10-4908-a899-1560f694bee5","0.2436459483","3.22681e-05","9.78e-08","0.7563540517","0.2436136802","0.0000321703","9.78E-8","yes"
"41274459-6111-4f2a-81ca-d2e47391f762","0.0555470403","0.000318321","5.0261e-06","0.9444529597","0.0552287193","0.0003132949","0.0000050261","yes"
"082f193a-9608-40d2-be1e-fd67292bec79","0.9495473138","0.0897653132","0.0044936096","0.0504526862","0.8597820006","0.0852717036","0.0044936096","yes"
"d918b335-e8e7-4f7c-bcd4-585f00725689","0.8091846813","0.0104981631","0.0003158292","0.1908153187","0.7986865182","0.0101823339","0.0003158292","yes"
"bdf91591-79ae-4e00-8c3f-30353c60396a","0.0035320667","1.08224e-05","1.367e-07","0.9964679333","0.0035212443","0.0000106857","1.367E-7","yes"
"3f4fa0ee-14f0-41eb-b918-dfac49298c27","0.0035320667","1.08224e-05","1.367e-07","0.9964679333","0.0035212443","0.0000106857","1.367E-7","yes"
"0f0b6287-9514-4962-afb5-5fd17ca37603","0.2436459483","3.22681e-05","9.78e-08","0.7563540517","0.2436136802","0.0000321703","9.78E-8","yes"
"c06e85c4-7739-4c5e-9fc9-6d4225bde64a","0.9440972387","0.0457438673","0.0041104449","0.0559027613","0.8983533714","0.0416334224","0.0041104449","yes"
"34ff47c1-07c2-43d4-8937-86329066c547","0.9191559759","0.043947836","0.0016013395","0.0808440241","0.8752081399","0.0423464965","0.0016013395","yes"
"25a0bbf8-a9b0-4b21-bad9-fe4577d2f97f","0.9863460885","0.1820656679","0.0228950875","0.0136539115","0.8042804206","0.1591705804","0.0228950875","yes"
"c1ba9d60-30ca-4853-923a-f2a792d3459c","0.9863460885","0.1820656679","0.0228950875","0.0136539115","0.8042804206","0.1591705804","0.0228950875","yes"
"511aad63-a438-4626-a723-faff331fedc2","0.0028437941","8.446e-06","9.96e-08","0.9971562059","0.0028353481","0.0000083464","9.96E-8","yes"
"177b1f7b-1309-4da8-9d62-74bdb8feeec0","0.2436459483","3.22681e-05","9.78e-08","0.7563540517","0.2436136802","0.0000321703","9.78E-8","yes"
"908410dd-963e-456b-9347-ab9fe650fb6e","0.2126608357","2.50248e-05","6.95e-08","0.7873391643","0.2126358109","0.0000249553","6.95E-8","yes"
"f5243a04-3781-4cc1-a7a4-04eee7e731b5","0.0127519837","4.85242e-05","9.337e-07","0.9872480163","0.0127034595","0.0000475905","9.337E-7","yes"
"536ec68c-077f-4c44-a8e7-6baf724411d0","0.0127519837","4.85242e-05","9.337e-07","0.9872480163","0.0127034595","0.0000475905","9.337E-7","yes"
"30e07041-eadc-4d32-8fb3-b2e3912de9c0","0.0023006778","6.5953e-06","7.25e-08","0.9976993222","0.0022940825","0.0000065228","7.25E-8","yes"
"f7e63620-a12b-40ad-870d-fee403a76dc4","0.0023006778","6.5953e-06","7.25e-08","0.9976993222","0.0022940825","0.0000065228","7.25E-8","yes"
"be7bcbfc-ddd6-4389-9e31-907294c292e3","0.0115843463","4.30528e-05","7.998e-07","0.9884156537","0.0115412935","0.0000422530","7.998E-7","yes"
"2891e2c4-1782-4d7e-8feb-05d9baf487ae","0.1563873018","0.0010091528","2.1657e-05","0.8436126982","0.1553781490","0.0009874958","0.000021657","yes"
