"guid","LS_0","LS_1","LS_2","DS_0","DS_1","DS_2","DS_3","haz_expose"
"fab7d3f3-3ea3-400c-97cd-f48d45656507","0.1038725333","0.0296630324","2.2616e-06","0.8961274667","0.0742095009","0.0296607708","0.0000022616","yes"
"4ddb2ae6-0e18-4d26-972c-9f910e71aa61","0.0883958945","0.0184997679","0.0010650224","0.9116041055","0.0698961266","0.0174347455","0.0010650224","yes"
"5fb3691a-a3cf-434a-afc0-97b728c08b46","0.0017436268","0.0001511732","6.0519e-06","0.9982563732","0.0015924536","0.0001451213","0.0000060519","yes"
"5d59b62a-8c48-43b8-aecc-01f20cc437e9","0.1350172883","0.0433304072","0.0001022947","0.8649827117","0.0916868811","0.0432281125","0.0001022947","yes"
"e31013da-d929-4631-bc21-da29a160b99f","0.0043383428","0.0005063208","2.26069e-05","0.9956616572","0.0038320220","0.0004837139","0.0000226069","yes"
"0d5f3cd1-0d51-47af-a5fe-3f5b59fab260","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"6a7b6bf7-075f-46a0-ac62-63e1b53171f7","0.1282152678","0.0402012835","8.89991e-05","0.8717847322","0.0880139843","0.0401122844","0.0000889991","yes"
"584ec9e6-5c53-46ce-b703-744ddb6ba7a9","0.002986208","0.0003082821","1.31214e-05","0.997013792","0.0026779259","0.0002951607","0.0000131214","yes"
"ee8799b0-ac34-492c-b2f9-f5115ec5bef2","0.0796254409","0.0158427805","0.0008931771","0.9203745591","0.0637826604","0.0149496034","0.0008931771","yes"
"5e57e673-8266-4bd3-a9b3-579bca4b64e6","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"5b43cf96-f41f-4f9a-aefb-c6d7116c7077","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"0d1b2787-3ce8-473f-96c1-d18a7fb51845","0.0930492823","0.0199670507","0.0011620165","0.9069507177","0.0730822316","0.0188050342","0.0011620165","yes"
"ddbcf8e2-207f-4329-bc49-7bef9b9e8b1c","0.0020675751","0.0001893997","7.7237e-06","0.9979324249","0.0018781754","0.0001816760","0.0000077237","yes"
"5ca5c470-4feb-4528-89c9-4fabb97131a1","0.1286699755","0.0324482224","0.0020417242","0.8713300245","0.0962217531","0.0304064982","0.0020417242","yes"
"3db5c94d-10de-432c-9eca-bea2a15a47f8","0.0037014445","0.0004099751","1.79263e-05","0.9962985555","0.0032914694","0.0003920488","0.0000179263","yes"
"535de317-e770-41e9-bd06-cc2757a7fbb9","0.0015732548","0.0001319624","5.2262e-06","0.9984267452","0.0014412924","0.0001267362","0.0000052262","yes"
"f23426f6-d095-4088-92f3-19f8af10040c","0.0796254409","0.0158427805","0.0008931771","0.9203745591","0.0637826604","0.0149496034","0.0008931771","yes"
"f56922a4-adb4-4720-a819-f931d09cf150","0.167537407","0.059340177","1.0206e-05","0.832462593","0.108197230","0.059329971","0.000010206","yes"
"86c80808-b287-4fc0-af72-3138d2876e6a","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"cdbb19fc-0647-421c-877b-b95b49d33f47","0.0910244862","0.0193237721","0.0011193139","0.9089755138","0.0717007141","0.0182044582","0.0011193139","yes"
"2e4a1f7b-2873-4bb7-9400-d56830f0f39c","0.0010652777","7.88743e-05","3.0063e-06","0.9989347223","0.0009864034","0.0000758680","0.0000030063","yes"
"2b824802-0859-4099-82dc-9286643049dd","0.105062655","0.0301534576","5.2542e-05","0.894937345","0.0749091974","0.0301009156","0.000052542","yes"
"1da8b6c1-1a69-4b1a-b982-265895309903","0.0635113807","0.0113471217","0.0006143789","0.9364886193","0.0521642590","0.0107327428","0.0006143789","yes"
"d965865f-04f6-42b0-9669-543574b69ee7","0.0015732548","0.0001319624","5.2262e-06","0.9984267452","0.0014412924","0.0001267362","0.0000052262","yes"
"82c65d89-a8a0-4b8a-a6d3-f9baea4eb321","0.0796254409","0.0158427805","0.0008931771","0.9203745591","0.0637826604","0.0149496034","0.0008931771","yes"
"9c6d0d8d-5648-4a67-ad04-df6112bf9d99","0.1171272948","0.0281686382","0.0017295938","0.8828727052","0.0889586566","0.0264390444","0.0017295938","yes"
"38beb74e-20b8-4053-9e85-240206d709fa","0.0029881327","0.0003085457","1.31336e-05","0.9970118673","0.0026795870","0.0002954121","0.0000131336","yes"
"47756b70-112d-4267-af13-da1759318ee8","0.1759529136","0.0637557461","0.0002125511","0.8240470864","0.1121971675","0.0635431950","0.0002125511","yes"
"e1ed7277-514d-4e23-9778-483dfa7444eb","0.1070806394","0.0246247992","0.0014792351","0.8929193606","0.0824558402","0.0231455641","0.0014792351","yes"
"62479639-3598-4082-b95e-c94784198d1a","0.0026545229","0.0002637149","1.10668e-05","0.9973454771","0.0023908080","0.0002526481","0.0000110668","yes"
"8dbb96c7-c582-4e5e-bcbe-578c52b54a84","0.0044662142","0.0005262704","2.359e-05","0.9955337858","0.0039399438","0.0005026804","0.00002359","yes"
"82962b2e-2346-4c7e-aec4-e9c656d44d95","0.1424954139","0.0378588374","0.0024509522","0.8575045861","0.1046365765","0.0354078852","0.0024509522","yes"
"0310e839-752e-4403-836e-e4d4bee6719c","0.1322035413","0.0338018982","0.0021426071","0.8677964587","0.0984016431","0.0316592911","0.0021426071","yes"
"5aa4a2a9-0c1b-4a13-866c-104d52435fe1","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"487970dd-051b-410b-802b-556c8f01dae0","0.167537407","0.059340177","1.0206e-05","0.832462593","0.108197230","0.059329971","0.000010206","yes"
"676b11a8-d42f-4604-a006-f6c5d0738609","0.0010652777","7.88743e-05","3.0063e-06","0.9989347223","0.0009864034","0.0000758680","0.0000030063","yes"
"44080791-0288-4d08-b4c0-e6f1a64fedf8","0.1424954139","0.0378588374","0.0024509522","0.8575045861","0.1046365765","0.0354078852","0.0024509522","yes"
"cfd47e88-927d-40b7-aac6-9dbff2123b7e","0.0044662142","0.0005262704","2.359e-05","0.9955337858","0.0039399438","0.0005026804","0.00002359","yes"
"615f344f-beda-4fe0-bec2-7879871a3a91","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"50859056-7b58-4ad0-838c-ef64ec298081","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"b0ad55c4-068b-4ce8-8115-15260e623580","0.1322035413","0.0338018982","0.0021426071","0.8677964587","0.0984016431","0.0316592911","0.0021426071","yes"
"6b18d489-a89f-4d9c-8bb9-25365482b815","0.0038897859","0.0004379269","1.92723e-05","0.9961102141","0.0034518590","0.0004186546","0.0000192723","yes"
"38a85108-f879-4adc-8de6-2bb3f34a8293","0.0955628525","0.020775874","0.001216099","0.9044371475","0.0747869785","0.019559775","0.001216099","yes"
"0278ccc8-6232-4886-998f-dc7d74a546ce","0.0021674027","0.0002015989","8.2646e-06","0.9978325973","0.0019658038","0.0001933343","0.0000082646","yes"
"c2c2d1d7-baca-4e6c-9f45-bacc7199ffb0","0.0029881327","0.0003085457","1.31336e-05","0.9970118673","0.0026795870","0.0002954121","0.0000131336","yes"
"9cba6d32-628d-4dcb-be4a-d41ffb96594d","0.1796386155","0.065723853","0.0002253905","0.8203613845","0.1139147625","0.0654984625","0.0002253905","yes"
"1a528541-66b5-4068-b7c2-8b6d98f739a8","0.1433624726","0.0382083124","0.0024779277","0.8566375274","0.1051541602","0.0357303847","0.0024779277","yes"
"dc30f2fb-f658-43df-8c58-cb9b1c1b5e95","0.0045166904","0.000534199","2.39819e-05","0.9954833096","0.0039824914","0.0005102171","0.0000239819","yes"
"3756ee06-85b0-48c1-9f5d-776f7f8066ea","0.1441756244","0.0476658022","0.0001222658","0.8558243756","0.0965098222","0.0475435364","0.0001222658","yes"
"5b85d1a1-7dc9-475f-b97f-19eeb14af5cf","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"0db1769e-4dc9-4835-9be5-4b33e26636b4","0.0910244862","0.0193237721","0.0011193139","0.9089755138","0.0717007141","0.0182044582","0.0011193139","yes"
"60ad9d6d-a537-477d-9af2-5a9f12361d4c","0.1322035413","0.0338018982","0.0021426071","0.8677964587","0.0984016431","0.0316592911","0.0021426071","yes"
"6533d999-1c23-4990-8f98-6e969dccccf6","0.1526518521","0.0518007611","7.5358e-06","0.8473481479","0.1008510910","0.0517932253","0.0000075358","yes"
"b79c9226-9a1f-4b65-99c9-ae1bc2723f7c","0.0045166904","0.000534199","2.39819e-05","0.9954833096","0.0039824914","0.0005102171","0.0000239819","yes"
"f4a1e7fe-b07e-431b-bde8-d86215cb540a","0.1433624726","0.0382083124","0.0024779277","0.8566375274","0.1051541602","0.0357303847","0.0024779277","yes"
"1bd8cc71-0dd1-4f13-9eb7-7d354d35fc48","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"37bacea5-f8e6-4682-bb79-89b1912dccdd","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"5b44c880-ec61-4060-b2a1-c0bbabacf30b","0.0026545229","0.0002637149","1.10668e-05","0.9973454771","0.0023908080","0.0002526481","0.0000110668","yes"
"ef3558f2-a4d3-41ae-8ee0-adc4e99663d0","0.1070806394","0.0246247992","0.0014792351","0.8929193606","0.0824558402","0.0231455641","0.0014792351","yes"
"d14354ee-267a-4be9-8eaa-a34b529693c0","0.0044662142","0.0005262704","2.359e-05","0.9955337858","0.0039399438","0.0005026804","0.00002359","yes"
"b51553df-604a-4a67-9770-0e52e780aac5","0.1424954139","0.0378588374","0.0024509522","0.8575045861","0.1046365765","0.0354078852","0.0024509522","yes"
"511a2696-0265-42f3-9f71-9916a9cf5032","0.1216810171","0.0298307435","0.001849573","0.8783189829","0.0918502736","0.0279811705","0.001849573","yes"
"ca6d13fa-55af-46bc-ad78-e3964458002d","0.1526518521","0.0518007611","7.5358e-06","0.8473481479","0.1008510910","0.0517932253","0.0000075358","yes"
"e88ab8a2-219d-4819-ad3f-4096c98dc4a8","0.1190287412","0.0288584739","0.0017791949","0.8809712588","0.0901702673","0.0270792790","0.0017791949","yes"
"a5d161d7-31a2-4740-bea0-ceb4a5c1b1e2","0.0032120514","0.0003395986","1.45847e-05","0.9967879486","0.0028724528","0.0003250139","0.0000145847","yes"
"79d647c3-1c10-41c4-808d-1f6c125540a7","0.0021674027","0.0002015989","8.2646e-06","0.9978325973","0.0019658038","0.0001933343","0.0000082646","yes"
"f5b49b54-e3e4-41b5-bd62-41c95d698211","0.0955628525","0.020775874","0.001216099","0.9044371475","0.0747869785","0.019559775","0.001216099","yes"
"a2200806-73b0-4f93-b9e2-15231fffc3c1","0.1119263562","0.0330325399","2.8398e-06","0.8880736438","0.0788938163","0.0330297001","0.0000028398","yes"
"2b03c26a-6a65-42a7-8f51-629835bf3a8f","0.0955628525","0.020775874","0.001216099","0.9044371475","0.0747869785","0.019559775","0.001216099","yes"
"4a9871fb-aa8f-4e24-ab5c-aef8b3fe0505","0.004657033","0.0005564003","2.50831e-05","0.995342967","0.0041006327","0.0005313172","0.0000250831","yes"
"23d11cd8-890c-4f57-9514-5ecea26593e8","0.1457466297","0.0391753744","0.0025529108","0.8542533703","0.1065712553","0.0366224636","0.0025529108","yes"
"ff32cf84-23d1-44d6-92cd-c267598b113c","0.1190287412","0.0288584739","0.0017791949","0.8809712588","0.0901702673","0.0270792790","0.0017791949","yes"
"0bfcd836-b6a0-421d-8179-7a8e0cc6834b","0.0032120514","0.0003395986","1.45847e-05","0.9967879486","0.0028724528","0.0003250139","0.0000145847","yes"
"fec2a4fc-aad9-472d-8f69-ce7997d6d95a","0.1796386155","0.065723853","0.0002253905","0.8203613845","0.1139147625","0.0654984625","0.0002253905","yes"
"d198dfa3-2c5d-4050-a313-276b5ebed206","0.1171272948","0.0281686382","0.0017295938","0.8828727052","0.0889586566","0.0264390444","0.0017295938","yes"
"6392cc9e-36c0-41b2-9596-3f6c780cd964","0.1190287412","0.0288584739","0.0017791949","0.8809712588","0.0901702673","0.0270792790","0.0017791949","yes"
"00ee8448-6afb-4479-9292-dbc2e2722095","0.0032120514","0.0003395986","1.45847e-05","0.9967879486","0.0028724528","0.0003250139","0.0000145847","yes"
"59b9d0e2-2aa7-4013-87d4-204a630b7456","0.0031197245","0.0003267042","1.39803e-05","0.9968802755","0.0027930203","0.0003127239","0.0000139803","yes"
"3bdbc058-fba1-40e0-b064-05c3ac50e285","0.0910244862","0.0193237721","0.0011193139","0.9089755138","0.0717007141","0.0182044582","0.0011193139","yes"
"bcb42331-97ae-4b9e-bca8-b79626fe7144","0.1796386155","0.065723853","0.0002253905","0.8203613845","0.1139147625","0.0654984625","0.0002253905","yes"
"15205341-8747-4021-9f95-014a8d911781","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"508c4fd0-3871-41ad-a658-b6fbd08dc9b2","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"749b4230-dd36-4bf5-bd87-01d4c563e357","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"26b3541c-00e1-4312-b364-ada323707caf","0.1216810171","0.0298307435","0.001849573","0.8783189829","0.0918502736","0.0279811705","0.001849573","yes"
"529098b1-d41c-46b3-9c30-0dba85d2c265","0.0033431321","0.0003581187","1.54572e-05","0.9966568679","0.0029850134","0.0003426615","0.0000154572","yes"
"f8a4fbca-7101-4da5-98bb-6e67b20fd392","0.0031197245","0.0003267042","1.39803e-05","0.9968802755","0.0027930203","0.0003127239","0.0000139803","yes"
"7d0be86b-bb54-4895-81aa-2d19eca97697","0.0044662142","0.0005262704","2.359e-05","0.9955337858","0.0039399438","0.0005026804","0.00002359","yes"
"4c692893-1535-4923-8cf7-5dae4ad7b654","0.004657033","0.0005564003","2.50831e-05","0.995342967","0.0041006327","0.0005313172","0.0000250831","yes"
"dfc1ee80-0db6-429a-a860-3f10deaf6201","0.0021674027","0.0002015989","8.2646e-06","0.9978325973","0.0019658038","0.0001933343","0.0000082646","yes"
"78630d42-f883-4f7d-864b-3304a6369de7","0.0955628525","0.020775874","0.001216099","0.9044371475","0.0747869785","0.019559775","0.001216099","yes"
"6d0bded2-bfc9-4abb-89b1-83e2897fa831","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"0d74f6cd-3859-4937-ae4d-de49b02d2f57","0.0044662142","0.0005262704","2.359e-05","0.9955337858","0.0039399438","0.0005026804","0.00002359","yes"
"2897a14a-7c2e-4579-93fa-230b5f67baf7","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"51acca76-66f2-4744-83ee-3c281ee0a8d4","0.0044662142","0.0005262704","2.359e-05","0.9955337858","0.0039399438","0.0005026804","0.00002359","yes"
"28668907-e0af-42cf-b622-e9a11922490e","0.1216810171","0.0298307435","0.001849573","0.8783189829","0.0918502736","0.0279811705","0.001849573","yes"
"6cc95f9e-1478-4180-84b3-5496c6d826c8","0.0033431321","0.0003581187","1.54572e-05","0.9966568679","0.0029850134","0.0003426615","0.0000154572","yes"
"fa5f1b88-ad23-4853-afd9-2308846935b2","0.0031197245","0.0003267042","1.39803e-05","0.9968802755","0.0027930203","0.0003127239","0.0000139803","yes"
"644a007a-641d-404c-802e-c58ab3f951f3","0.1649228763","0.0579906907","9.6922e-06","0.8350771237","0.1069321856","0.0579809985","0.0000096922","yes"
"a1f55137-6a97-4530-b5f9-7823258206ef","0.1433624726","0.0382083124","0.0024779277","0.8566375274","0.1051541602","0.0357303847","0.0024779277","yes"
"5737d243-5777-4d5c-ac81-8b07d0399e2b","0.1424954139","0.0378588374","0.0024509522","0.8575045861","0.1046365765","0.0354078852","0.0024509522","yes"
"d7baf5e9-301f-4516-9f5b-617b68ac0f83","0.0045166904","0.000534199","2.39819e-05","0.9954833096","0.0039824914","0.0005102171","0.0000239819","yes"
"9c23a5d7-32dc-46c8-879d-d05887957e2f","0.1441756244","0.0476658022","0.0001222658","0.8558243756","0.0965098222","0.0475435364","0.0001222658","yes"
"112978ab-f658-4eae-aeb5-4cc0d08f3268","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"947227dc-44eb-4014-a9ef-ed0f12b11124","0.0910244862","0.0193237721","0.0011193139","0.9089755138","0.0717007141","0.0182044582","0.0011193139","yes"
"4119f3be-2158-421e-b9a7-8cbf08a98186","0.0796254409","0.0158427805","0.0008931771","0.9203745591","0.0637826604","0.0149496034","0.0008931771","yes"
"3e6d6726-9ab9-4239-8f4a-b0e6fe38377e","0.0015732548","0.0001319624","5.2262e-06","0.9984267452","0.0014412924","0.0001267362","0.0000052262","yes"
"b9c76a38-9948-4353-b0b3-5db0ff4d5ebd","0.0955628525","0.020775874","0.001216099","0.9044371475","0.0747869785","0.019559775","0.001216099","yes"
"35b2007f-7147-4851-b4cd-d564d705dbc3","0.0021674027","0.0002015989","8.2646e-06","0.9978325973","0.0019658038","0.0001933343","0.0000082646","yes"
"b6a16eac-6c5b-4da9-aa47-c9c339d5469d","0.1441756244","0.0476658022","0.0001222658","0.8558243756","0.0965098222","0.0475435364","0.0001222658","yes"
"343fc695-30e9-4b93-9cc2-51827187de9f","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"68ac8d4b-df9d-4ec8-b041-edf1f0123b91","0.0045166904","0.000534199","2.39819e-05","0.9954833096","0.0039824914","0.0005102171","0.0000239819","yes"
"72494c55-7ad4-4032-a028-45605575b701","0.1433624726","0.0382083124","0.0024779277","0.8566375274","0.1051541602","0.0357303847","0.0024779277","yes"
"64823903-2916-4bac-b838-9799ea9fd25b","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"28664d74-0a3d-4919-8b67-3230782429c9","0.1796386155","0.065723853","0.0002253905","0.8203613845","0.1139147625","0.0654984625","0.0002253905","yes"
"17a7cb17-c087-4ee5-8f80-830ad2ac7cb1","0.1171272948","0.0281686382","0.0017295938","0.8828727052","0.0889586566","0.0264390444","0.0017295938","yes"
"a9bfe979-0c9c-440e-940e-97216eb19934","0.1441756244","0.0476658022","0.0001222658","0.8558243756","0.0965098222","0.0475435364","0.0001222658","yes"
"936505b4-781b-42b5-bce2-4fdc0157d34b","0.0019888344","0.0001799131","7.3055e-06","0.9980111656","0.0018089213","0.0001726076","0.0000073055","yes"
"c5173473-fac6-4228-9e45-03c934a02b70","0.0910244862","0.0193237721","0.0011193139","0.9089755138","0.0717007141","0.0182044582","0.0011193139","yes"
"93fff3e7-2751-446c-b1de-1dc2a71ad314","0.1457466297","0.0391753744","0.0025529108","0.8542533703","0.1065712553","0.0366224636","0.0025529108","yes"
"5c9d3186-fdad-4ae7-bb1b-64e226d83d6d","0.217070793","0.0868617126","0.0003892378","0.782929207","0.1302090804","0.0864724748","0.0003892378","yes"
"36b2b22b-409e-4b41-b14d-baef51f10194","0.0047394898","0.0005695508","2.57379e-05","0.9952605102","0.0041699390","0.0005438129","0.0000257379","yes"
"a444b944-7adf-4ed2-af51-00ba8ab45256","0.0046940416","0.0005622929","2.53763e-05","0.9953059584","0.0041317487","0.0005369166","0.0000253763","yes"
"453831e6-93c1-4cf2-a8f1-dfdcee03b950","0.146368971","0.0394292794","0.0025726796","0.853631029","0.1069396916","0.0368565998","0.0025726796","yes"
"f0d97eaa-ce71-46a5-9a61-30b92c9f5db9","0.1216810171","0.0298307435","0.001849573","0.8783189829","0.0918502736","0.0279811705","0.001849573","yes"
"070f8157-c047-446a-840e-078f9da02302","0.1410272711","0.0461597749","5.8451e-06","0.8589727289","0.0948674962","0.0461539298","0.0000058451","yes"
"e70e0bae-480f-4ce9-af82-d8934d1220b0","0.0038897859","0.0004379269","1.92723e-05","0.9961102141","0.0034518590","0.0004186546","0.0000192723","yes"
"4b097947-d1d0-419b-a70d-9bca99a46bd7","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"851ead7f-5a89-4aeb-ae33-a8a9c8f2f589","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"e4d6a723-9ef4-43c1-a99c-679712f1f097","0.1216810171","0.0298307435","0.001849573","0.8783189829","0.0918502736","0.0279811705","0.001849573","yes"
"21c80d1e-b8c2-4997-856c-f04cda1dedd3","0.0939718811","0.0256862474","1.673e-06","0.9060281189","0.0682856337","0.0256845744","0.000001673","yes"
"ba6a7b0e-708d-42f4-b27e-d216f1a045c4","0.1171272948","0.0281686382","0.0017295938","0.8828727052","0.0889586566","0.0264390444","0.0017295938","yes"
"c2a62bb9-2f3d-4e05-8d1d-512f6b388f50","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"db180c39-9358-4874-ae70-2132f37fd263","0.1430101572","0.0380661657","0.0024669478","0.8569898428","0.1049439915","0.0355992179","0.0024669478","yes"
"bc728e62-7e89-4c8e-a132-1ad0750a78ee","0.0044168599","0.0005185474","2.32088e-05","0.9955831401","0.0038983125","0.0004953386","0.0000232088","yes"
"667aa335-2f39-43ed-8c67-3d919648b3de","0.1416426119","0.0375162673","0.0024245728","0.8583573881","0.1041263446","0.0350916945","0.0024245728","yes"
"5dc010d7-bab2-437e-856e-116964fea585","0.146368971","0.0394292794","0.0025726796","0.853631029","0.1069396916","0.0368565998","0.0025726796","yes"
"54557c94-5fa2-4009-a455-a8a8110c730f","0.0046940416","0.0005622929","2.53763e-05","0.9953059584","0.0041317487","0.0005369166","0.0000253763","yes"
"7126dcd8-8104-4a4c-b6b6-a842d799d8de","0.0026545229","0.0002637149","1.10668e-05","0.9973454771","0.0023908080","0.0002526481","0.0000110668","yes"
"42eacff6-58ba-40ea-8656-b4637b50a49f","0.1070806394","0.0246247992","0.0014792351","0.8929193606","0.0824558402","0.0231455641","0.0014792351","yes"
"06a9249a-dafc-4331-a3f1-03bb1564b645","0.0026545229","0.0002637149","1.10668e-05","0.9973454771","0.0023908080","0.0002526481","0.0000110668","yes"
"cdbd6da8-6808-424f-9864-9a4fca059321","0.1070806394","0.0246247992","0.0014792351","0.8929193606","0.0824558402","0.0231455641","0.0014792351","yes"
"b700842b-1490-432a-89ff-ea87ee9a3b9c","0.0038897859","0.0004379269","1.92723e-05","0.9961102141","0.0034518590","0.0004186546","0.0000192723","yes"
"f15e6a5d-d859-4757-96a3-18c8008fd5a1","0.142169462","0.0377277669","0.0024408518","0.857830538","0.1044416951","0.0352869151","0.0024408518","yes"
"39c17a47-410f-4495-aa37-79106870bf80","0.1216810171","0.0298307435","0.001849573","0.8783189829","0.0918502736","0.0279811705","0.001849573","yes"
"02ac544b-f21b-4ee7-a179-1b70b6af38ab","0.0043995829","0.0005158507","2.30759e-05","0.9956004171","0.0038837322","0.0004927748","0.0000230759","yes"
"d8dc4dcf-78d2-4f29-b7ed-eed2a8ab315c","0.0045972162","0.0005469096","2.46117e-05","0.9954027838","0.0040503066","0.0005222979","0.0000246117","yes"
"3fe77048-98bb-4983-beae-cb187484aa1a","0.1447351724","0.0387640144","0.0025209548","0.8552648276","0.1059711580","0.0362430596","0.0025209548","yes"
"0f436165-6447-44ae-8838-27b43fe2c190","0.0045461145","0.0005388346","2.42114e-05","0.9954538855","0.0040072799","0.0005146232","0.0000242114","yes"
"a75f3496-6822-4258-a677-d44fd60c2535","0.1471296816","0.0397404621","0.0025969541","0.8528703184","0.1073892195","0.0371435080","0.0025969541","yes"
"98dd8641-c815-4264-b3e7-425e60ee8dc4","0.0047394898","0.0005695508","2.57379e-05","0.9952605102","0.0041699390","0.0005438129","0.0000257379","yes"
"f08feb73-6d23-40e6-89a3-0bd2380b4dd6","0.0010652777","7.88743e-05","3.0063e-06","0.9989347223","0.0009864034","0.0000758680","0.0000030063","yes"
"c80d2041-66fa-4de1-9dc7-f896358fda64","0.0635113807","0.0113471217","0.0006143789","0.9364886193","0.0521642590","0.0107327428","0.0006143789","yes"
"c7493187-5cb4-43d1-a7a8-5853e7c808ad","0.0019459092","0.0001747931","7.0807e-06","0.9980540908","0.0017711161","0.0001677124","0.0000070807","yes"
"3a31dbfd-9a87-406d-93f5-9a31cf0ced28","0.2178699958","0.0873353759","0.0003934704","0.7821300042","0.1305346199","0.0869419055","0.0003934704","yes"
"0729877b-ddb7-4335-a4bf-9998bba8a688","0.146368971","0.0394292794","0.0025726796","0.853631029","0.1069396916","0.0368565998","0.0025726796","yes"
"53c55331-7685-4c92-a3fc-5b5c7f46525f","0.0013312251","0.0001058355","4.1213e-06","0.9986687749","0.0012253896","0.0001017142","0.0000041213","yes"
"fe83e8ff-60b9-406c-bf0f-6ce46ec6ac39","0.0899041985","0.0189710476","0.0010960173","0.9100958015","0.0709331509","0.0178750303","0.0010960173","yes"
"f50e10f2-7be0-45f2-a592-df3c0214da20","0.1430101572","0.0380661657","0.0024669478","0.8569898428","0.1049439915","0.0355992179","0.0024669478","yes"
"9df9f373-1cd2-49d2-af35-b5d44014ea0a","0.004496144","0.000530968","2.38221e-05","0.995503856","0.003965176","0.0005071459","0.0000238221","yes"
"d2353aea-082b-4276-b6ce-b0529060c19c","0.0045972162","0.0005469096","2.46117e-05","0.9954027838","0.0040503066","0.0005222979","0.0000246117","yes"
"78ff2fce-ce6d-4d6e-b954-6a436cd6b792","0.1447351724","0.0387640144","0.0025209548","0.8552648276","0.1059711580","0.0362430596","0.0025209548","yes"
"ee244752-45fe-48a9-bbc0-36caf895fd96","0.0723120521","0.0137388317","0.0007607439","0.9276879479","0.0585732204","0.0129780878","0.0007607439","yes"
"ae35dcd8-b2f9-43fb-b76d-dc1d1da01609","0.1177996165","0.0355636185","7.09983e-05","0.8822003835","0.0822359980","0.0354926202","0.0000709983","yes"
"8a4e7739-4d20-44cd-b41a-6bc59872c55d","0.1627061899","0.0568549204","9.272e-06","0.8372938101","0.1058512695","0.0568456484","0.000009272","yes"
"a7742d41-f02e-4f92-b200-400419b39ea2","0.1413428917","0.0373961431","0.0024153375","0.8586571083","0.1039467486","0.0349808056","0.0024153375","yes"
"d251f9d1-15f2-4240-90a0-f24d6aed2629","0.0899041985","0.0189710476","0.0010960173","0.9100958015","0.0709331509","0.0178750303","0.0010960173","yes"
"9bf2e029-d77b-45b2-a28f-7da8a7f5b9d3","0.1426209309","0.0469200721","0.0001187014","0.8573790691","0.0957008588","0.0468013707","0.0001187014","yes"
"9fb5a72e-b726-426f-98c5-13d945bfeb9e","0.0019459092","0.0001747931","7.0807e-06","0.9980540908","0.0017711161","0.0001677124","0.0000070807","yes"
"d49068bd-32a2-456a-976d-d538d4179768","0.0626254726","0.0111151064","0.0006004295","0.9373745274","0.0515103662","0.0105146769","0.0006004295","yes"
"e78769ce-e1ef-4928-9c4e-f628974dcc58","0.0010400334","7.64193e-05","2.9062e-06","0.9989599666","0.0009636141","0.0000735131","0.0000029062","yes"
"b7258066-f81f-4cbb-87c5-0e134fea0822","0.146368971","0.0394292794","0.0025726796","0.853631029","0.1069396916","0.0368565998","0.0025726796","yes"
"2422097a-a6a4-4ae7-b148-17b148972b1b","0.2188460879","0.0879151219","0.0003986854","0.7811539121","0.1309309660","0.0875164365","0.0003986854","yes"
