"guid","sample_damage_states"
"75941d02-93bf-4ef9-87d3-d882384f6c10","DS_3,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_1,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_1,DS_1,DS_2,DS_1,DS_3,DS_3,DS_2,DS_2,DS_2,DS_2,DS_1,DS_4,DS_3,DS_2,DS_1,DS_2,DS_3,DS_1,DS_1,DS_2,DS_1,DS_1,DS_2,DS_3,DS_3,DS_3,DS_4,DS_3,DS_2,DS_1,DS_1,DS_3,DS_4,DS_2,DS_1,DS_0,DS_3,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_3,DS_3,DS_1,DS_4,DS_1,DS_2,DS_2,DS_1,DS_1,DS_1,DS_1,DS_3,DS_2,DS_1,DS_1,DS_2,DS_2,DS_3,DS_1,DS_2,DS_0,DS_2,DS_2,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_0,DS_1,DS_3,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_1,DS_3,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_2,DS_2,DS_1,DS_1,DS_1,DS_4,DS_3,DS_1,DS_1,DS_2,DS_4,DS_3,DS_2,DS_1,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_1,DS_1,DS_2,DS_3,DS_0,DS_0,DS_1,DS_3,DS_2,DS_0,DS_3,DS_2,DS_3,DS_1,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_4,DS_1,DS_3,DS_2,DS_0,DS_2,DS_2,DS_1,DS_2,DS_1,DS_3,DS_1,DS_1,DS_2,DS_2,DS_2,DS_2,DS_2,DS_4,DS_1,DS_1,DS_1,DS_1,DS_1,DS_2,DS_1,DS_3,DS_1,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_2,DS_3,DS_1,DS_4,DS_2,DS_4,DS_4,DS_1,DS_3,DS_1,DS_2,DS_3,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_1,DS_4,DS_0,DS_2,DS_2,DS_2,DS_2,DS_1,DS_1,DS_1,DS_1,DS_1,DS_1,DS_3,DS_2,DS_1,DS_2,DS_2,DS_3,DS_3,DS_2,DS_3,DS_1,DS_4,DS_1,DS_1,DS_4,DS_2,DS_3,DS_1,DS_3,DS_3,DS_0,DS_2,DS_2,DS_2,DS_3,DS_3,DS_2,DS_2,DS_0,DS_2,DS_2,DS_2,DS_1,DS_1,DS_1,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_0,DS_1,DS_0,DS_2,DS_2,DS_2,DS_2,DS_2,DS_1,DS_1,DS_3,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_0,DS_2,DS_1,DS_3,DS_3,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_0,DS_3,DS_1,DS_2,DS_1,DS_2,DS_2,DS_3,DS_0,DS_1,DS_2,DS_1,DS_1,DS_1,DS_1,DS_3,DS_2,DS_3,DS_2,DS_4,DS_2,DS_2,DS_2,DS_2,DS_2,DS_3,DS_3,DS_3,DS_3,DS_2,DS_1,DS_2,DS_1,DS_3,DS_3,DS_1,DS_2,DS_1,DS_4,DS_2,DS_2,DS_3,DS_2,DS_3,DS_0,DS_1,DS_3,DS_2,DS_1,DS_1,DS_2,DS_2,DS_0,DS_1,DS_3,DS_3,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_3,DS_2,DS_1,DS_1,DS_3,DS_2,DS_2,DS_2,DS_2,DS_4,DS_2,DS_1,DS_2,DS_3,DS_2,DS_3,DS_3,DS_2,DS_1,DS_3,DS_3,DS_3,DS_1,DS_3,DS_4,DS_0,DS_3,DS_2,DS_2,DS_3,DS_3,DS_2,DS_3,DS_1,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_0,DS_1,DS_2,DS_2,DS_2,DS_4,DS_1,DS_3,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_0,DS_1,DS_1,DS_1,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_1,DS_2,DS_3,DS_1,DS_2,DS_1,DS_1,DS_3,DS_2,DS_2,DS_1,DS_3,DS_2,DS_1,DS_3,DS_2,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_2,DS_3,DS_1,DS_1,DS_3,DS_1,DS_1,DS_1,DS_2,DS_3,DS_1,DS_2,DS_3,DS_1,DS_1,DS_0,DS_4,DS_3,DS_4,DS_3,DS_3,DS_2,DS_3,DS_1,DS_0,DS_2,DS_2,DS_2,DS_2,DS_1,DS_4,DS_1,DS_2,DS_1,DS_2,DS_1,DS_1,DS_3,DS_1,DS_3,DS_2,DS_2,DS_1,DS_1,DS_0,DS_2,DS_2,DS_0,DS_1,DS_1,DS_2,DS_1,DS_2,DS_3,DS_1,DS_1,DS_2,DS_1,DS_2,DS_3,DS_3,DS_3,DS_3,DS_3,DS_2,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_3,DS_2,DS_2,DS_2,DS_2,DS_0,DS_2,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_0,DS_2,DS_0,DS_1,DS_2,DS_1,DS_3,DS_1,DS_3,DS_2,DS_2,DS_0,DS_3,DS_1,DS_3,DS_1,DS_2,DS_4,DS_0,DS_1,DS_1,DS_3,DS_1,DS_0,DS_2,DS_1,DS_1,DS_2,DS_1,DS_1,DS_2,DS_0,DS_2,DS_1,DS_3,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_0,DS_2,DS_2,DS_2,DS_2,DS_3,DS_3,DS_2,DS_2,DS_2,DS_0,DS_3,DS_1,DS_1,DS_2,DS_2,DS_2,DS_1,DS_3,DS_2,DS_0,DS_3,DS_1,DS_2,DS_2,DS_1,DS_3,DS_1,DS_1,DS_2,DS_3,DS_1,DS_3,DS_3,DS_2,DS_1,DS_2,DS_2,DS_0,DS_1,DS_1,DS_3,DS_1,DS_2,DS_3,DS_2,DS_1,DS_2,DS_1,DS_3,DS_3,DS_2,DS_1,DS_2,DS_1,DS_3,DS_2,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_1,DS_2,DS_4,DS_0,DS_2,DS_1,DS_3,DS_0,DS_1,DS_3,DS_3,DS_2,DS_1,DS_3,DS_2,DS_2,DS_2,DS_2,DS_2,DS_2,DS_3,DS_0,DS_2,DS_3,DS_2,DS_4,DS_3,DS_0,DS_2,DS_1,DS_2,DS_3,DS_1,DS_4,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_3,DS_1,DS_4,DS_2,DS_0,DS_1,DS_2,DS_3,DS_3,DS_3,DS_3,DS_2,DS_2,DS_3,DS_1,DS_2,DS_0,DS_3,DS_1,DS_2,DS_2,DS_2,DS_2,DS_2,DS_0,DS_1,DS_2,DS_2,DS_2,DS_2,DS_3,DS_1,DS_2,DS_2,DS_2,DS_2,DS_2,DS_3,DS_3,DS_2,DS_3,DS_3,DS_4,DS_1,DS_2,DS_3,DS_2,DS_0,DS_2,DS_3,DS_0,DS_1,DS_2,DS_2,DS_2,DS_2,DS_4,DS_2,DS_1,DS_1,DS_3,DS_1,DS_2,DS_4,DS_2,DS_1,DS_2,DS_3,DS_2,DS_4,DS_2,DS_2,DS_1,DS_1,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_3,DS_4,DS_1,DS_2,DS_1,DS_4,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_1,DS_1,DS_2,DS_1,DS_3,DS_2,DS_3,DS_2,DS_4,DS_2,DS_1,DS_4,DS_3,DS_2,DS_2,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_0,DS_3,DS_2,DS_3,DS_1,DS_1,DS_2,DS_2,DS_4,DS_0,DS_3,DS_2,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_2,DS_1,DS_3,DS_3,DS_1,DS_1,DS_2,DS_3,DS_2,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_0,DS_2,DS_3,DS_1,DS_2,DS_2,DS_2,DS_3,DS_3,DS_1,DS_2,DS_0,DS_2,DS_3,DS_1,DS_3,DS_4,DS_2,DS_1,DS_2,DS_3,DS_3,DS_4,DS_3,DS_3,DS_0,DS_3,DS_1,DS_2,DS_4,DS_1,DS_3,DS_2,DS_0,DS_3,DS_2,DS_3,DS_2,DS_2,DS_3,DS_1,DS_1,DS_1,DS_3,DS_1,DS_2,DS_1,DS_3,DS_4,DS_2,DS_2,DS_1,DS_3,DS_1,DS_2,DS_0,DS_4,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_3,DS_2,DS_2,DS_0,DS_1,DS_2,DS_3,DS_3,DS_2,DS_4,DS_2,DS_2,DS_2,DS_3,DS_2,DS_4,DS_1,DS_2,DS_1,DS_3,DS_1,DS_3,DS_1,DS_1,DS_2,DS_1,DS_1,DS_1,DS_1,DS_1,DS_2,DS_2,DS_3,DS_3,DS_2,DS_1,DS_2,DS_3,DS_3,DS_3,DS_3,DS_1,DS_1,DS_3,DS_3,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_3,DS_3,DS_1,DS_1,DS_1,DS_2,DS_1,DS_2,DS_1,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_2,DS_2,DS_2,DS_4,DS_3,DS_3,DS_2,DS_3,DS_2,DS_3,DS_0,DS_3,DS_2,DS_2,DS_3,DS_1,DS_2,DS_2,DS_2,DS_1,DS_1,DS_2"
"35909c93-4b29-4616-9cd3-989d8d604481","DS_1,DS_2,DS_2,DS_0,DS_3,DS_3,DS_3,DS_1,DS_1,DS_2,DS_3,DS_1,DS_2,DS_3,DS_0,DS_0,DS_3,DS_2,DS_2,DS_1,DS_3,DS_2,DS_3,DS_2,DS_0,DS_3,DS_1,DS_1,DS_2,DS_2,DS_1,DS_1,DS_2,DS_3,DS_1,DS_2,DS_1,DS_1,DS_3,DS_3,DS_0,DS_3,DS_1,DS_2,DS_3,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_4,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_1,DS_2,DS_4,DS_3,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_0,DS_3,DS_1,DS_1,DS_2,DS_3,DS_1,DS_2,DS_1,DS_3,DS_2,DS_2,DS_2,DS_2,DS_4,DS_1,DS_3,DS_3,DS_0,DS_3,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_3,DS_4,DS_2,DS_2,DS_1,DS_0,DS_2,DS_4,DS_1,DS_1,DS_1,DS_1,DS_2,DS_2,DS_2,DS_2,DS_3,DS_3,DS_2,DS_1,DS_2,DS_2,DS_1,DS_1,DS_1,DS_1,DS_2,DS_3,DS_1,DS_2,DS_1,DS_1,DS_2,DS_3,DS_2,DS_3,DS_2,DS_2,DS_1,DS_1,DS_2,DS_3,DS_0,DS_3,DS_1,DS_1,DS_2,DS_1,DS_3,DS_2,DS_0,DS_2,DS_2,DS_2,DS_2,DS_2,DS_2,DS_3,DS_1,DS_2,DS_3,DS_3,DS_1,DS_4,DS_1,DS_3,DS_3,DS_2,DS_2,DS_1,DS_1,DS_1,DS_1,DS_1,DS_2,DS_1,DS_3,DS_1,DS_2,DS_2,DS_0,DS_2,DS_2,DS_1,DS_3,DS_2,DS_0,DS_1,DS_3,DS_2,DS_1,DS_2,DS_3,DS_3,DS_2,DS_1,DS_1,DS_2,DS_1,DS_1,DS_2,DS_3,DS_3,DS_1,DS_4,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_1,DS_3,DS_2,DS_3,DS_1,DS_2,DS_3,DS_3,DS_0,DS_1,DS_3,DS_1,DS_1,DS_3,DS_2,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_3,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_0,DS_2,DS_3,DS_4,DS_0,DS_3,DS_2,DS_0,DS_2,DS_2,DS_1,DS_3,DS_2,DS_0,DS_1,DS_3,DS_4,DS_2,DS_1,DS_4,DS_2,DS_0,DS_2,DS_0,DS_3,DS_2,DS_1,DS_1,DS_0,DS_0,DS_3,DS_3,DS_2,DS_3,DS_2,DS_3,DS_0,DS_3,DS_0,DS_2,DS_2,DS_0,DS_1,DS_2,DS_3,DS_1,DS_2,DS_1,DS_2,DS_2,DS_3,DS_3,DS_1,DS_1,DS_1,DS_1,DS_1,DS_0,DS_0,DS_0,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_1,DS_1,DS_2,DS_2,DS_0,DS_1,DS_1,DS_3,DS_2,DS_3,DS_1,DS_3,DS_4,DS_3,DS_2,DS_1,DS_2,DS_1,DS_4,DS_2,DS_3,DS_2,DS_4,DS_2,DS_2,DS_2,DS_2,DS_2,DS_3,DS_2,DS_1,DS_2,DS_1,DS_1,DS_1,DS_1,DS_2,DS_1,DS_2,DS_2,DS_2,DS_0,DS_3,DS_2,DS_2,DS_1,DS_3,DS_2,DS_3,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_0,DS_1,DS_2,DS_4,DS_2,DS_3,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_3,DS_1,DS_2,DS_1,DS_3,DS_2,DS_2,DS_4,DS_2,DS_3,DS_3,DS_2,DS_2,DS_3,DS_1,DS_0,DS_2,DS_3,DS_3,DS_2,DS_1,DS_3,DS_3,DS_1,DS_2,DS_2,DS_1,DS_3,DS_2,DS_3,DS_2,DS_2,DS_1,DS_4,DS_2,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_1,DS_4,DS_3,DS_2,DS_2,DS_1,DS_0,DS_0,DS_1,DS_1,DS_0,DS_3,DS_1,DS_0,DS_2,DS_2,DS_1,DS_1,DS_1,DS_1,DS_1,DS_1,DS_4,DS_2,DS_2,DS_3,DS_1,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_3,DS_1,DS_3,DS_1,DS_1,DS_2,DS_2,DS_0,DS_1,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_3,DS_1,DS_3,DS_3,DS_2,DS_2,DS_4,DS_1,DS_2,DS_3,DS_2,DS_2,DS_2,DS_2,DS_0,DS_1,DS_1,DS_2,DS_2,DS_0,DS_0,DS_2,DS_2,DS_3,DS_2,DS_0,DS_1,DS_3,DS_2,DS_1,DS_2,DS_0,DS_3,DS_2,DS_3,DS_1,DS_1,DS_2,DS_1,DS_2,DS_0,DS_2,DS_3,DS_3,DS_2,DS_2,DS_3,DS_1,DS_2,DS_1,DS_1,DS_2,DS_2,DS_0,DS_2,DS_1,DS_1,DS_2,DS_3,DS_4,DS_4,DS_1,DS_2,DS_1,DS_1,DS_1,DS_1,DS_3,DS_0,DS_1,DS_3,DS_1,DS_2,DS_1,DS_2,DS_3,DS_2,DS_2,DS_2,DS_3,DS_2,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_3,DS_2,DS_1,DS_2,DS_2,DS_0,DS_2,DS_3,DS_2,DS_2,DS_1,DS_1,DS_1,DS_0,DS_1,DS_2,DS_2,DS_1,DS_3,DS_2,DS_2,DS_1,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_3,DS_2,DS_2,DS_3,DS_2,DS_3,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_0,DS_1,DS_3,DS_2,DS_1,DS_1,DS_2,DS_3,DS_2,DS_3,DS_1,DS_2,DS_1,DS_0,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_1,DS_0,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_3,DS_3,DS_1,DS_0,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_1,DS_1,DS_0,DS_2,DS_3,DS_2,DS_1,DS_1,DS_1,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_0,DS_3,DS_2,DS_1,DS_1,DS_1,DS_1,DS_0,DS_2,DS_2,DS_1,DS_3,DS_2,DS_1,DS_2,DS_4,DS_3,DS_3,DS_4,DS_1,DS_2,DS_0,DS_2,DS_3,DS_2,DS_0,DS_2,DS_0,DS_1,DS_3,DS_1,DS_0,DS_3,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_3,DS_1,DS_1,DS_1,DS_1,DS_2,DS_2,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_2,DS_3,DS_3,DS_4,DS_2,DS_1,DS_2,DS_3,DS_2,DS_3,DS_1,DS_2,DS_2,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_0,DS_2,DS_1,DS_2,DS_2,DS_2,DS_4,DS_2,DS_1,DS_3,DS_1,DS_1,DS_2,DS_1,DS_1,DS_2,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_3,DS_3,DS_1,DS_2,DS_2,DS_2,DS_2,DS_0,DS_1,DS_2,DS_2,DS_2,DS_1,DS_3,DS_2,DS_1,DS_2,DS_3,DS_1,DS_1,DS_3,DS_1,DS_3,DS_3,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_2,DS_2,DS_1,DS_3,DS_1,DS_2,DS_1,DS_3,DS_3,DS_1,DS_1,DS_2,DS_2,DS_1,DS_2,DS_0,DS_2,DS_1,DS_2,DS_1,DS_1,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_2,DS_0,DS_2,DS_2,DS_2,DS_2,DS_2,DS_2,DS_1,DS_1,DS_1,DS_0,DS_3,DS_2,DS_0,DS_1,DS_1,DS_2,DS_1,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_2,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_3,DS_2,DS_2,DS_2,DS_0,DS_2,DS_2,DS_2,DS_3,DS_2,DS_1,DS_1,DS_1,DS_3,DS_3,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_3,DS_1,DS_4,DS_1,DS_3,DS_2,DS_1,DS_1,DS_1,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_4,DS_3,DS_2,DS_1,DS_2,DS_2,DS_2,DS_1,DS_3,DS_4,DS_0,DS_2,DS_2,DS_2,DS_2,DS_1,DS_2,DS_2,DS_1,DS_2,DS_3,DS_2,DS_2,DS_3,DS_2,DS_2,DS_1,DS_3,DS_2,DS_2,DS_1,DS_1,DS_1,DS_3,DS_3,DS_2,DS_4,DS_2,DS_2,DS_2,DS_1,DS_1,DS_3,DS_1,DS_2,DS_1,DS_1,DS_3,DS_1,DS_0,DS_2,DS_1,DS_3,DS_1,DS_4,DS_2,DS_2,DS_0,DS_2,DS_2,DS_2,DS_1,DS_4,DS_2,DS_2,DS_2,DS_4,DS_2,DS_2,DS_1,DS_3,DS_1,DS_2,DS_2,DS_3,DS_2,DS_3,DS_2,DS_2,DS_3,DS_3,DS_1,DS_1,DS_2,DS_4,DS_2,DS_2,DS_2,DS_2,DS_0,DS_1"
